timestamp_utc,index,name,memory_used_mib,utilization_gpu_pct,power_draw_w
2026/08/24 04:16:35.511, 0, NVIDIA GeForce RTX 5090, 31260, 100, 351.72
2026/08/24 04:16:40.564, 0, NVIDIA GeForce RTX 5090, 31260, 100, 352.91
2026/08/24 04:16:45.622, 0, NVIDIA GeForce RTX 5090, 31260, 98, 355.58
2026/08/24 04:16:50.676, 0, NVIDIA GeForce RTX 5090, 31260, 100, 341.61
2026/08/24 04:16:55.732, 0, NVIDIA GeForce RTX 5090, 31260, 100, 314.83
2026/08/24 04:17:00.786, 0, NVIDIA GeForce RTX 5090, 31260, 100, 303.67
2026/08/24 04:17:05.843, 0, NVIDIA GeForce RTX 5090, 31260, 100, 294.65
2026/08/24 04:17:10.895, 0, NVIDIA GeForce RTX 5090, 31260, 100, 287.76
2026/08/24 04:17:15.951, 0, NVIDIA GeForce RTX 5090, 31260, 100, 286.32
2026/08/24 04:17:21.006, 0, NVIDIA GeForce RTX 5090, 31260, 100, 286.24
2026/08/24 04:17:26.058, 0, NVIDIA GeForce RTX 5090, 31260, 100, 283.61
2026/08/24 04:17:31.117, 0, NVIDIA GeForce RTX 5090, 31260, 100, 283.20
2026/08/24 04:17:36.171, 0, NVIDIA GeForce RTX 5090, 31260, 100, 283.13
2026/08/24 04:17:41.223, 0, NVIDIA GeForce RTX 5090, 31260, 100, 280.80
2026/08/24 04:17:46.275, 0, NVIDIA GeForce RTX 5090, 31260, 100, 281.92
2026/08/24 04:17:51.332, 0, NVIDIA GeForce RTX 5090, 31260, 100, 254.98
2026/08/24 04:17:56.387, 0, NVIDIA GeForce RTX 5090, 31260, 100, 254.07
2026/08/24 04:18:01.442, 0, NVIDIA GeForce RTX 5090, 31260, 100, 252.75
2026/08/24 04:18:06.494, 0, NVIDIA GeForce RTX 5090, 31260, 100, 253.30
2026/08/24 04:18:11.548, 0, NVIDIA GeForce RTX 5090, 31260, 100, 252.75
2026/08/24 04:18:16.602, 0, NVIDIA GeForce RTX 5090, 31260, 100, 252.81
2026/08/24 04:18:21.656, 0, NVIDIA GeForce RTX 5090, 31260, 100, 252.16
2026/08/24 04:18:26.704, 0, NVIDIA GeForce RTX 5090, 31260, 100, 251.73
2026/08/24 04:18:31.756, 0, NVIDIA GeForce RTX 5090, 31260, 100, 251.15
2026/08/24 04:18:36.809, 0, NVIDIA GeForce RTX 5090, 31260, 100, 248.82
2026/08/24 04:18:41.861, 0, NVIDIA GeForce RTX 5090, 31260, 100, 250.88
2026/08/24 04:18:46.914, 0, NVIDIA GeForce RTX 5090, 31260, 100, 249.99
2026/08/24 04:18:51.964, 0, NVIDIA GeForce RTX 5090, 31260, 100, 249.24
2026/08/24 04:18:57.017, 0, NVIDIA GeForce RTX 5090, 31260, 100, 248.40
2026/08/24 04:19:02.070, 0, NVIDIA GeForce RTX 5090, 31260, 100, 249.03
2026/08/24 04:19:07.123, 0, NVIDIA GeForce RTX 5090, 31260, 100, 248.47
2026/08/24 04:19:12.177, 0, NVIDIA GeForce RTX 5090, 31260, 100, 247.22
2026/08/24 04:19:17.231, 0, NVIDIA GeForce RTX 5090, 31260, 100, 247.91
2026/08/24 04:19:22.285, 0, NVIDIA GeForce RTX 5090, 31260, 100, 247.80
2026/08/24 04:19:27.336, 0, NVIDIA GeForce RTX 5090, 31260, 100, 247.29
2026/08/24 04:19:32.389, 0, NVIDIA GeForce RTX 5090, 31260, 100, 245.76
2026/08/24 04:19:37.443, 0, NVIDIA GeForce RTX 5090, 31260, 100, 246.89
2026/08/24 04:19:42.495, 0, NVIDIA GeForce RTX 5090, 31260, 100, 246.78
2026/08/24 04:19:47.549, 0, NVIDIA GeForce RTX 5090, 31260, 100, 245.65
2026/08/24 04:19:52.603, 0, NVIDIA GeForce RTX 5090, 31260, 100, 246.69
2026/08/24 04:19:57.656, 0, NVIDIA GeForce RTX 5090, 31260, 100, 246.17
2026/08/24 04:20:02.711, 0, NVIDIA GeForce RTX 5090, 31260, 100, 246.01
2026/08/24 04:20:07.768, 0, NVIDIA GeForce RTX 5090, 31260, 100, 243.64
2026/08/24 04:20:12.822, 0, NVIDIA GeForce RTX 5090, 31260, 100, 245.23
2026/08/24 04:20:17.877, 0, NVIDIA GeForce RTX 5090, 31260, 100, 244.81
2026/08/24 04:20:22.934, 0, NVIDIA GeForce RTX 5090, 31260, 100, 245.30
2026/08/24 04:20:27.988, 0, NVIDIA GeForce RTX 5090, 31260, 100, 244.87
2026/08/24 04:20:33.041, 0, NVIDIA GeForce RTX 5090, 31260, 100, 262.09
2026/08/24 04:20:38.096, 0, NVIDIA GeForce RTX 5090, 31260, 97, 458.96
2026/08/24 04:20:43.153, 0, NVIDIA GeForce RTX 5090, 31260, 100, 239.81
2026/08/24 04:20:48.208, 0, NVIDIA GeForce RTX 5090, 31260, 100, 239.92
2026/08/24 04:20:53.259, 0, NVIDIA GeForce RTX 5090, 31260, 100, 239.32
2026/08/24 04:20:58.311, 0, NVIDIA GeForce RTX 5090, 31260, 100, 238.66
2026/08/24 04:21:03.365, 0, NVIDIA GeForce RTX 5090, 31260, 100, 236.37
2026/08/24 04:21:08.418, 0, NVIDIA GeForce RTX 5090, 31260, 100, 237.28
2026/08/24 04:21:13.471, 0, NVIDIA GeForce RTX 5090, 31260, 100, 237.12
2026/08/24 04:21:18.527, 0, NVIDIA GeForce RTX 5090, 31260, 100, 237.52
2026/08/24 04:21:23.580, 0, NVIDIA GeForce RTX 5090, 31260, 100, 334.36
